"","pn","plot","lb","sp","d01","d02","d03","d04","d05","d06","d07","f01","f02","f03","f04","f05","f06","f07","x","y"
"2744",5,"Matsuotoge",128,"オオシラビソ",58.8,59.3,59.6,59.1,59.2,59,NA,3,3,3,1,0,0,-1,13.7673,78.7452
"2745",5,"Matsuotoge",129,"オオシラビソ",27.1,28.3,28.7,30.2,31.4,33,36.1,4,4,4,5,5,5,5,12.5729,79.4399
"2746",5,"Matsuotoge",130,"オオシラビソ",9,9.3,10.1,11,11.5,12.5,13.1,2,4,3,4,4,3,4,8.12856,80.6578
"2747",5,"Matsuotoge",131,"オオシラビソ",21.7,22.2,22.9,23.9,24.5,25.9,28.5,4,5,5,4,5,5,5,6.04955,77.8079
"2748",5,"Matsuotoge",132,"オオシラビソ",36,36.7,37.3,38.5,39.2,40.6,42.4,4,5,5,5,5,5,5,4.09608,76.8583
"2749",5,"Matsuotoge",133,"オオシラビソ",51.1,51.1,51.3,51.6,51.7,49.5,47.5,0,0,0,0,0,0,0,3.06203,81.5667
"2750",5,"Matsuotoge",134,"オオシラビソ",33.2,33.5,33.9,34.1,34.4,35,35.5,3,4,4,4,3,4,4,3.45667,84.6674
"2751",5,"Matsuotoge",135,"ダケカンバ",26.9,27,27.4,27.4,27.3,NA,NA,2,4,3,4,3,-1,-1,4.59279,87.1934
"2752",5,"Matsuotoge",136,"ダケカンバ",32.4,32.9,33.4,33.7,33.9,34.5,34.6,4,4,5,5,5,4,4,5.19279,86.3934
"2753",5,"Matsuotoge",137,"オオシラビソ",37.5,38.8,38.7,39.8,40.7,42.6,45.3,4,4,5,5,5,5,5,6.20026,88.5137
"2754",5,"Matsuotoge",138,"オオシラビソ",42.2,42.4,42.6,43.3,43.4,43.6,44.7,3,3,4,4,4,4,4,7.10026,85.1137
"2755",5,"Matsuotoge",139,"オオシラビソ",39.6,38.8,38.5,36.9,37,28,19.4,0,0,0,0,0,0,0,12.4528,85.5277
"2756",5,"Matsuotoge",140,"オオシラビソ",43.1,43.1,43.1,44,44,40.3,NA,0,0,0,0,0,0,-1,11.6363,84.6562
"2757",5,"Matsuotoge",258,"オオシラビソ",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,3,11.2763,84.0662
"2758",5,"Matsuotoge",141,"オオシラビソ",17.3,17.9,18.2,19.5,19.8,20.5,22.2,3,4,4,4,4,4,4,11.5363,83.7562
"2759",5,"Matsuotoge",142,"オオシラビソ",40,35.9,35.8,33.4,32.1,27,22.5,0,0,0,0,0,0,0,17.3438,83.2178
"2760",5,"Matsuotoge",143,"オオシラビソ",41.4,41.6,41.7,41.9,41.6,40,39.5,1,1,0,0,0,0,0,19.0222,83.5756
"2761",5,"Matsuotoge",144,"オオシラビソ",42,42.2,42.6,43.1,43,43.5,43.8,4,5,5,5,4,4,4,18.8922,84.4256
"2762",5,"Matsuotoge",145,"オオシラビソ",46.5,47.5,47.8,49.5,50,51.3,54,5,5,5,5,5,5,5,22.5953,85.2726
"2763",5,"Matsuotoge",146,"オオシラビソ",35.8,36,36.3,36.9,36.7,37.9,38.3,4,5,5,5,5,5,5,26.0821,78.5706
"2764",5,"Matsuotoge",147,"オオシラビソ",45,44.8,45.2,44.9,44.7,45.5,45.6,4,5,4,5,4,5,5,26.9338,78.9235
"2765",5,"Matsuotoge",148,"ダケカンバ",63.5,64.3,64.6,64.7,64.6,65.4,66.7,5,5,5,5,5,5,5,32.3575,79.0575
"2766",5,"Matsuotoge",149,"オオシラビソ",44.5,44.8,45.3,45.8,46.2,46,45.7,5,5,5,5,4,4,0,32.6346,74.2232
"2767",5,"Matsuotoge",150,"オオシラビソ",38.8,39.7,39.8,40.1,40.7,41.3,42.9,5,5,5,5,5,5,5,36.2695,70.1864
"2768",5,"Matsuotoge",151,"オオシラビソ",39.8,39.9,40.2,40.1,40.2,40.3,41.1,3,5,4,4,3,3,3,38.5081,68.849
"2769",5,"Matsuotoge",152,"オオシラビソ",11.3,11.6,12,12.2,12.3,13.2,13.9,2,5,4,4,4,4,4,38.5233,68.1166
"2770",5,"Matsuotoge",231,"オオシラビソ",NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,4,-1,43.9418,66.6231
"2771",5,"Matsuotoge",153,"オオシラビソ",38.1,38.6,38.9,39.6,39.5,39.8,41.1,5,4,5,5,4,4,4,44.1818,64.6331
"2772",5,"Matsuotoge",154,"オオシラビソ",30.4,30.5,30.6,30.7,30.8,31,31,4,4,4,4,4,3,0,48.3061,60.9232
"2773",5,"Matsuotoge",155,"オオシラビソ",30.9,31.2,31.8,31.8,31.9,32.4,32.9,4,4,4,4,3,4,4,48.2061,62.3232
"2774",5,"Matsuotoge",156,"オオシラビソ",42,42.3,42.7,43.2,43.3,43.8,44.5,5,5,5,5,5,4,4,47.0724,65.8086
"2775",5,"Matsuotoge",157,"オオシラビソ",29.2,29.8,30.5,31.1,31.7,33.1,35.1,4,5,5,5,5,5,5,45.8726,70.1736
"2776",5,"Matsuotoge",158,"オオシラビソ",55.8,56.4,56.5,55.6,55.5,57,54.5,3,4,4,0,0,0,0,43.2346,74.1396
"2777",5,"Matsuotoge",159,"オオシラビソ",25.5,26.2,26.5,27.1,27.6,28.6,29.9,4,5,5,4,4,5,5,48.1789,74.4107
"2778",5,"Matsuotoge",160,"オオシラビソ",33.6,33.8,33.9,34.1,34.2,34.4,34.5,3,4,4,3,3,4,4,48.5836,75.4454
"2779",5,"Matsuotoge",161,"オオシラビソ",32,32.1,32.5,32.8,33,33.4,34.1,4,4,5,5,4,5,5,48.6996,78.7379
"2780",5,"Matsuotoge",162,"オオシラビソ",35.3,35.8,36.2,36.3,36.3,37,37.3,4,5,5,4,4,4,4,47.9426,79.7456
"2781",5,"Matsuotoge",163,"オオシラビソ",37.8,37.5,37.4,37.3,37.4,NA,NA,0,0,0,0,0,-1,-1,46.3054,80.2581
"2782",5,"Matsuotoge",164,"オオシラビソ",30.7,29,28.2,27,26.8,NA,NA,0,0,0,0,0,-1,-1,43.6221,80.3165
"2783",5,"Matsuotoge",165,"オオシラビソ",38.7,39.5,39.8,40.3,40.6,41.5,43.4,3,5,5,5,4,5,5,42.2237,80.9769
"2784",5,"Matsuotoge",166,"オオシラビソ",41.5,41.8,41.8,42.1,42.4,42.5,42.8,4,3,4,5,4,4,0,35.2511,84.0167
"2785",5,"Matsuotoge",167,"オオシラビソ",39.5,39.7,40.2,40.7,41.2,41.7,43.2,3,4,5,5,4,4,4,35.5748,85.01
"2786",5,"Matsuotoge",168,"オオシラビソ",13,13.1,13.2,13.2,13.2,13.4,13.7,3,2,2,3,3,3,3,34.6977,84.6977
"2787",5,"Matsuotoge",169,"オオシラビソ",48.3,48.5,48.6,48.5,48.8,48.9,49.2,4,4,4,4,4,5,4,33.4155,86.4471
"2788",5,"Matsuotoge",170,"オオシラビソ",18.2,18.8,19.2,20,20,20.5,NA,4,4,3,4,4,3,-1,30.9969,85.2312
"2790",5,"Matsuotoge",171,"オオシラビソ",36.5,37.41,37.9,38.7,39,40.3,42.6,3,4,5,5,5,5,5,13.6093,89.7206
"2795",5,"Matsuotoge",172,"オオシラビソ",10.1,10.85,11.1,12.5,13.5,14.7,16.3,3,4,4,4,4,5,4,9.50556,91.4758
"2796",5,"Matsuotoge",173,"ダケカンバ",15.2,15.4,15.5,15.7,15.4,15.3,NA,3,3,3,4,3,0,-1,3.64123,91.5018
"2797",5,"Matsuotoge",174,"オオシラビソ",9.6,9.7,10,10.2,10.4,11,11.5,2,3,2,3,3,3,3,2.43047,92.6781
"2798",5,"Matsuotoge",175,"オオシラビソ",36.3,37.2,37.9,38.9,39.6,40.5,42,4,4,5,5,4,5,5,1.9124,93.1228
"2799",5,"Matsuotoge",176,"オオシラビソ",29.6,30.6,31.5,32.1,33.2,34.7,36.9,3,4,4,4,4,5,5,14.2368,96.0877
"2800",5,"Matsuotoge",177,"オオシラビソ",36,36.5,37.1,37.2,38.2,39.1,40,4,5,5,5,4,5,4,14.6368,96.9877
"2802",5,"Matsuotoge",178,"オオシラビソ",35,35.4,35.3,NA,NA,NA,NA,3,0,-1,-1,-1,-1,-1,26.7314,91.068
"2803",5,"Matsuotoge",179,"オオシラビソ",33.8,32.9,33,33.5,NA,NA,NA,0,0,0,0,-1,-1,-1,27.9321,91.5929
"2804",5,"Matsuotoge",180,"オオシラビソ",29.7,30.1,30.6,31.3,31.6,32.2,33.6,5,5,5,5,5,5,5,28.4654,89.2925
"2805",5,"Matsuotoge",181,"オオシラビソ",37.2,38.2,39.1,39.6,40.1,41.8,43.4,4,5,5,5,5,5,4,29.789,91.3166
"2806",5,"Matsuotoge",182,"オオシラビソ",42,42.2,42.7,43.2,43.4,44,44.8,5,5,5,5,5,5,5,33.5069,94.3531
"2807",5,"Matsuotoge",183,"オオシラビソ",46.2,46.6,47.1,47.4,47.5,48.6,47.9,4,3,4,5,4,4,0,39.9833,90.9174
"2808",5,"Matsuotoge",184,"オオシラビソ",34.6,35.6,36.7,37.6,38,39.9,42.7,4,4,4,4,4,5,5,42.7832,94.1976
"2809",5,"Matsuotoge",185,"オオシラビソ",44.3,44.7,45.1,45.7,45.9,46.5,47.8,4,4,4,5,4,5,5,45.282,87.3811
"2819",5,"Matsuotoge",188,"オオシラビソ",40.1,41,42,42.8,43.5,45.1,46.5,5,5,5,5,5,5,5,38.9247,97.4023
"2820",5,"Matsuotoge",189,"オオシラビソ",12.5,12.6,12.8,12.9,12.8,NA,NA,3,4,3,3,3,-1,-1,33.2405,98.1497
"2821",5,"Matsuotoge",190,"オオシラビソ",37.1,37.5,38,38.5,38.9,39.9,40.9,5,4,5,4,4,5,5,31.0968,97.6455
"2822",5,"Matsuotoge",191,"オオシラビソ",25,26.3,27,28,28.5,30.1,31.4,5,4,4,4,4,4,4,26.1571,99.1137
"2823",5,"Matsuotoge",192,"オオシラビソ",47.6,47.3,47.3,47.2,48.3,44.2,40.5,0,0,0,0,0,0,0,25.3659,98.968
"2824",5,"Matsuotoge",193,"オオシラビソ",45.1,46.2,46.6,47.1,47.9,49.3,51.9,5,5,5,5,5,5,5,13.207,99.6318
"2825",5,"Matsuotoge",194,"オオシラビソ",19.8,20.5,20.5,22.1,22.7,24.1,26,4,5,4,5,5,5,5,4.17583,97.5989
"2826",5,"Matsuotoge",230,"オオシラビソ",NA,NA,NA,9.4,9.9,10.2,10.9,NA,NA,NA,4,4,4,4,2.89583,98.0189
"3249",7,"Kagamiishi",1,"オオシラビソ",4.2,4.8,4.8,5.8,6.8,8.5,8.9,3,5,4,3,3,3,3,1.4,2.89
"3250",7,"Kagamiishi",2,"オオシラビソ",14.1,14.7,15,15.1,16,16.9,17.9,4,4,3,4,4,3,4,5.5,4.5
"3251",7,"Kagamiishi",3,"オオシラビソ",4.7,4.8,5.9,6.4,6.3,6.7,6.8,3,4,4,3,3,3,4,6.8,4.5
"3252",7,"Kagamiishi",4,"オオシラビソ",5.4,5.6,5.7,6.1,6.2,6.6,7,3,3,4,3,3,4,3,9.5,4.6
"3253",7,"Kagamiishi",5,"オオシラビソ",19.6,19.6,21.1,20.7,21.1,21.8,22.3,4,4,4,4,3,3,4,14.6,3.4
"3254",7,"Kagamiishi",6,"オオシラビソ",15.7,15.8,17.3,17.8,18,18.2,19,4,4,4,4,4,4,4,18.1,2.2
"3255",7,"Kagamiishi",7,"オオシラビソ",7.7,8,8.1,8.3,8.4,NA,NA,3,3,3,3,3,-1,-1,18.9,1.8
"3256",7,"Kagamiishi",8,"オオシラビソ",3.8,4,4.2,4.5,4.6,5.2,5.5,3,4,4,4,3,3,3,25.8,8.4
"3257",7,"Kagamiishi",9,"オオシラビソ",15.9,16.2,16.8,16.7,16.9,17.3,17.8,2,2,4,4,3,4,4,25.7,9.8
"3258",7,"Kagamiishi",131,"オオシラビソ",6,6,6.1,4.8,4.7,NA,NA,0,0,0,0,0,-1,-1,24.6,8.7
"3259",7,"Kagamiishi",10,"オオシラビソ",2.7,3.4,4.3,4.8,5.4,6.4,7.5,4,5,5,5,4,5,4,19,6.9
"3260",7,"Kagamiishi",11,"オオシラビソ",6.1,6.4,7.1,7.3,7.8,8.1,8.5,2,4,4,4,3,3,3,17.6,6.5
"3261",7,"Kagamiishi",132,"オオシラビソ",NA,NA,NA,NA,0.4,1.9,2.4,NA,NA,NA,NA,4,4,4,18.3,7.6
"3262",7,"Kagamiishi",133,"オオシラビソ",NA,1.3,1.6,1.8,2.2,2.7,3,NA,5,5,5,4,3,3,18.8,8.2
"3263",7,"Kagamiishi",12,"オオシラビソ",1.2,1.4,2.5,3,3.4,4,4.7,2,4,4,4,4,5,4,19.7,8.4
"3264",7,"Kagamiishi",13,"オオシラビソ",0.1,1,1.8,1.9,2.1,2.3,2.6,2,3,4,4,3,2,3,19.6,9.1
"3265",7,"Kagamiishi",14,"オオシラビソ",6.2,6.5,6.7,6.9,7.2,7.4,7.6,1,2,4,3,3,3,2,19.4,9.1
"3266",7,"Kagamiishi",134,"オオシラビソ",NA,NA,NA,0.8,1.1,1.5,1.9,NA,NA,4,4,4,3,2,19,9
"3267",7,"Kagamiishi",135,"オオシラビソ",NA,NA,NA,0.6,0.5,1.2,1.8,NA,NA,NA,4,4,4,3,19,9.2
"3268",7,"Kagamiishi",16,"オオシラビソ",11.3,11.5,11.5,11.9,12.2,12.9,13.3,4,4,4,4,4,4,4,18.5,9.7
"3269",7,"Kagamiishi",17,"オオシラビソ",0.1,1.4,2.5,2.9,3.2,3.7,3.9,4,4,5,4,3,4,4,18.2,9.4
"3270",7,"Kagamiishi",18,"オオシラビソ",2.9,3.4,3.7,4.2,4.5,5.5,6,4,4,5,5,4,4,4,18.8,9.1
"3271",7,"Kagamiishi",15,"オオシラビソ",3.6,4.4,4.5,5.1,5.5,6.2,6.9,4,4,4,4,4,4,4,17.8,8.4
"3272",7,"Kagamiishi",19,"オオシラビソ",5.2,NA,NA,NA,NA,NA,NA,4,1,-1,-1,-1,-1,-1,16.3,7.8
"3273",7,"Kagamiishi",136,"オオシラビソ",NA,1,1.4,2,2.7,3.5,4.8,4,4,5,5,5,5,5,16,7.8
"3274",7,"Kagamiishi",137,"オオシラビソ",NA,NA,NA,0.5,2,2.9,3.6,NA,NA,NA,5,5,5,4,16.1,6.1
"3275",7,"Kagamiishi",184,"オオシラビソ",NA,NA,NA,NA,NA,0.8,2.1,NA,NA,NA,NA,5,5,5,14.7,6.3
"3276",7,"Kagamiishi",20,"オオシラビソ",18.9,19.5,19.7,20.3,20.4,20.6,20.6,3,3,3,3,2,2,2,14.8,7.3
"3277",7,"Kagamiishi",138,"オオシラビソ",7.1,7.4,7.6,7.7,7.9,8.4,8.7,4,4,4,3,4,3,3,14.2,9.2
"3278",7,"Kagamiishi",139,"オオシラビソ",11.5,12.5,13.1,13.7,14.1,14.9,15.7,4,4,4,4,5,4,5,14.3,9.6
"3279",7,"Kagamiishi",140,"オオシラビソ",NA,NA,NA,0.8,1.2,1.4,2.1,NA,NA,NA,4,4,4,5,12.1,10.5
"3280",7,"Kagamiishi",141,"オオシラビソ",2.4,2.9,3.1,3.3,4,5.1,5.5,4,4,4,4,4,4,4,12.1,10.3
"3281",7,"Kagamiishi",185,"オオシラビソ",NA,2.4,2.9,3.3,3.8,4.7,5.6,NA,5,5,5,5,5,4,12,8.9
"3282",7,"Kagamiishi",21,"オオシラビソ",4.4,5.2,5.9,6.3,7,7.9,8.9,4,4,5,5,5,5,5,13.2,8
"3283",7,"Kagamiishi",22,"オオシラビソ",2.1,2.4,2.8,3.1,3.8,4.4,5.4,4,4,4,4,4,5,4,13.5,7.3
"3284",7,"Kagamiishi",142,"オオシラビソ",NA,NA,NA,NA,NA,0.9,2.3,NA,NA,NA,NA,5,5,5,10.2,5.9
"3285",7,"Kagamiishi",23,"オオシラビソ",15.4,15.9,NA,NA,NA,NA,NA,3,4,-1,-1,-1,-1,-1,10,5.5
"3286",7,"Kagamiishi",24,"オオシラビソ",8.2,8.6,9.2,9.6,10.1,10.6,11.3,3,4,4,3,3,3,3,9.6,5.5
"3287",7,"Kagamiishi",25,"オオシラビソ",19.8,20.2,20.2,20.6,21.2,22.2,22.7,3,3,3,3,3,3,4,5.7,5.6
"3288",7,"Kagamiishi",26,"オオシラビソ",5.2,5.5,NA,NA,NA,NA,NA,3,4,1,0,-1,-1,-1,3.4,7.5
"3289",7,"Kagamiishi",27,"オオシラビソ",2.1,2.7,2.9,3.4,3.7,4.3,5,3,4,4,4,4,5,5,3.7,7.9
"3290",7,"Kagamiishi",143,"オオシラビソ",NA,NA,NA,NA,0.7,1.5,1.6,NA,NA,NA,5,4,4,4,5.5,10.3
"3291",7,"Kagamiishi",144,"オオシラビソ",NA,NA,0.7,0.9,0.9,NA,NA,NA,NA,4,4,3,-1,-1,2.3,9.8
"3292",7,"Kagamiishi",145,"オオシラビソ",NA,NA,NA,NA,NA,1.6,2.4,NA,NA,NA,NA,5,5,5,2.1,12.9
"3293",7,"Kagamiishi",28,"オオシラビソ",10.8,11,11.1,11.5,11.6,12,12.4,4,5,4,4,4,4,4,1.6,14
"3294",7,"Kagamiishi",29,"オオシラビソ",7.5,7.9,8,8.3,8.3,8.4,8.7,3,3,4,3,3,2,3,2.6,14.7
"3295",7,"Kagamiishi",30,"オオシラビソ",2.2,2.5,2.9,3.1,3.4,3.9,4.7,3,3,4,4,3,4,4,4.2,15.5
"3296",7,"Kagamiishi",31,"オオシラビソ",18.6,18.8,19.5,19.8,20.3,21.1,22,4,4,4,4,4,5,5,5.6,13.4
"3297",7,"Kagamiishi",146,"オオシラビソ",NA,NA,NA,NA,0.5,1.7,2.7,NA,NA,NA,NA,5,4,5,8.1,11.4
"3298",7,"Kagamiishi",147,"オオシラビソ",NA,1,1.5,1.7,2,2.7,3.3,NA,5,5,5,5,5,4,16.2,13.7
"3299",7,"Kagamiishi",32,"オオシラビソ",5.1,5.8,6.5,7,7.5,8.8,9.3,4,3,5,4,4,4,4,17.3,14.9
"3300",7,"Kagamiishi",33,"オオシラビソ",10.9,11,12.1,11.7,12,12.4,12.7,3,3,4,4,3,3,4,17.6,14.9
"3301",7,"Kagamiishi",148,"オオシラビソ",NA,NA,NA,NA,0.5,0.4,0.8,NA,NA,NA,NA,4,3,4,18,15.1
"3302",7,"Kagamiishi",35,"オオシラビソ",2.3,2.8,3.5,4.8,4.9,5.4,5.9,4,4,4,4,4,4,4,18.4,13.9
"3303",7,"Kagamiishi",149,"オオシラビソ",NA,NA,NA,NA,0.7,1,1.5,NA,NA,NA,NA,5,5,5,18.1,11.8
"3304",7,"Kagamiishi",34,"オオシラビソ",9,9.6,10.1,10.6,10.8,11.3,11.7,3,4,4,4,3,4,3,19.3,13
"3305",7,"Kagamiishi",36,"オオシラビソ",3.2,3.6,4.1,4.3,4.7,5.4,6,4,4,5,5,4,4,4,20.5,14.3
"3306",7,"Kagamiishi",37,"オオシラビソ",7,8,8.6,9,9.5,10.3,10.9,5,5,4,4,4,4,4,21.9,14.2
"3307",7,"Kagamiishi",191,"オオシラビソ",NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,5,21.5,12
"3308",7,"Kagamiishi",38,"オオシラビソ",8.2,8.7,8.9,9.1,9.5,9.9,9.9,3,4,4,4,3,2,3,21.3,12.1
"3309",7,"Kagamiishi",150,"オオシラビソ",NA,NA,NA,NA,NA,1.3,2.3,NA,NA,NA,NA,5,5,5,22.7,11.8
"3310",7,"Kagamiishi",42,"オオシラビソ",4.4,4.6,4.9,4.9,5.1,5.2,5.3,2,3,4,4,4,4,4,24,10.8
"3311",7,"Kagamiishi",186,"オオシラビソ",NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,5,5,24.8,10.7
"3312",7,"Kagamiishi",43,"オオシラビソ",17,17.3,17.4,17.9,18.2,19.2,19.7,2,3,4,4,3,2,3,24.8,10.9
"3313",7,"Kagamiishi",40,"オオシラビソ",28,28,NA,NA,NA,NA,NA,0,0,-1,-1,-1,-1,-1,25.3,12.6
"3314",7,"Kagamiishi",41,"オオシラビソ",24.7,24.7,24.7,NA,NA,NA,NA,2,1,1,-1,-1,-1,-1,25.8,13.3
"3315",7,"Kagamiishi",39,"オオシラビソ",4.3,5.4,5.9,6.8,7.8,8.7,9.6,5,5,5,5,5,5,5,24.7,13.3
"3316",7,"Kagamiishi",151,"オオシラビソ",NA,6.9,7.3,7.6,8,8.8,9.7,NA,4,4,4,4,5,5,25.6,14.8
"3317",7,"Kagamiishi",187,"オオシラビソ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,24.2,15.7
"3318",7,"Kagamiishi",50,"オオシラビソ",2.1,3,3.7,3.9,4.2,4.7,5.3,5,4,4,4,4,5,5,24.7,15.7
"3319",7,"Kagamiishi",49,"オオシラビソ",10.4,10.7,11.4,11.6,11.7,11.9,11.8,2,1,3,3,2,2,2,24.3,16.3
"3320",7,"Kagamiishi",48,"オオシラビソ",3,4.4,4.7,5.2,5.9,6.7,7.4,4,4,5,5,5,5,4,25.2,16.7
"3321",7,"Kagamiishi",152,"オオシラビソ",NA,NA,NA,NA,NA,NA,NA,0,-1,-1,-1,-1,-1,-1,25.1,17.2
"3322",7,"Kagamiishi",47,"オオシラビソ",7.8,8.3,8.8,9,9.3,9.9,10.4,4,4,4,3,4,3,4,24.9,17.4
"3323",7,"Kagamiishi",188,"オオシラビソ",NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,4,4,25.1,18
"3324",7,"Kagamiishi",46,"オオシラビソ",6.7,6.8,7.2,7.3,7.6,7.9,8.3,4,4,4,4,4,3,3,24.7,17.9
"3325",7,"Kagamiishi",45,"オオシラビソ",13.4,13.6,14.2,14.4,14.9,15,15.1,3,3,4,4,4,2,3,24.7,18.2
"3326",7,"Kagamiishi",153,"オオシラビソ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,24.9,18.6
"3327",7,"Kagamiishi",154,"オオシラビソ",NA,NA,1.5,2.5,2.8,3.7,3.9,NA,NA,5,5,4,4,4,24.5,18.9
"3328",7,"Kagamiishi",44,"オオシラビソ",11.7,11.5,11.7,11.8,11.9,12,12,2,3,4,4,4,3,3,24.1,19.1
"3329",7,"Kagamiishi",51,"オオシラビソ",14.2,14.5,14.7,14.7,14.9,15.4,16,2,2,4,3,3,3,3,23.2,17
"3330",7,"Kagamiishi",155,"オオシラビソ",7.8,8.3,8.6,8.7,9.1,9.8,9.8,4,4,4,4,4,4,4,22.9,16.2
"3331",7,"Kagamiishi",53,"オオシラビソ",11.6,12.1,12.5,12.5,NA,NA,NA,3,2,2,0,-1,-1,-1,22.6,15.8
"3332",7,"Kagamiishi",156,"オオシラビソ",NA,NA,NA,NA,0.5,0.8,2.2,NA,NA,NA,NA,4,5,4,20.8,16.2
"3333",7,"Kagamiishi",54,"オオシラビソ",12.6,13.3,13.8,14,14.4,15,15.6,3,4,5,5,5,5,4,21.3,16.7
"3334",7,"Kagamiishi",55,"オオシラビソ",4.2,4.6,4.8,5,5.4,6.1,6.7,3,4,5,5,5,5,3,20.9,17.6
"3335",7,"Kagamiishi",56,"オオシラビソ",3.9,4.2,4.5,4.6,4.8,5.1,5.4,2,3,4,4,4,4,3,19.9,18.4
"3336",7,"Kagamiishi",57,"オオシラビソ",4,4.3,4.8,5.3,5.6,5.8,5.8,2,3,4,4,4,4,4,19.9,18.9
"3337",7,"Kagamiishi",58,"オオシラビソ",9.1,9.1,9.1,9.1,9.1,9,NA,2,2,2,2,2,1,-1,20.2,19.4
"3338",7,"Kagamiishi",157,"オオシラビソ",NA,4.2,4.4,6,6.4,7,7.6,NA,4,4,4,4,4,5,20.9,19.8
"3339",7,"Kagamiishi",52,"オオシラビソ",11.7,NA,NA,NA,NA,NA,NA,2,1,-1,-1,-1,-1,-1,22.3,20
"3340",7,"Kagamiishi",158,"オオシラビソ",4.8,5.5,5.9,6,6.6,7.4,7.9,5,5,5,4,5,4,4,22.3,20.2
"3341",7,"Kagamiishi",159,"オオシラビソ",NA,2,2.2,2.5,NA,NA,NA,NA,4,4,3,-1,-1,-1,21.5,20.5
"3342",7,"Kagamiishi",160,"オオシラビソ",9.2,9.7,10,10.3,10.5,11.1,11.6,4,4,4,4,4,5,5,21,20.3
"3343",7,"Kagamiishi",59,"オオシラビソ",1.9,2.5,2.9,3.1,3.5,3.7,NA,3,3,3,3,4,2,-1,19.6,20
"3344",7,"Kagamiishi",60,"オオシラビソ",3.8,NA,3.9,4.2,4.6,5.2,5.7,3,2,4,4,4,5,5,18.5,18.5
"3345",7,"Kagamiishi",161,"オオシラビソ",NA,NA,0.7,0.5,1.2,1.9,2.4,NA,NA,4,4,4,5,4,17.5,18.1
"3346",7,"Kagamiishi",61,"オオシラビソ",4.7,5.1,5.3,5.8,6.3,6.8,7.3,4,4,4,4,4,4,4,16.7,18.2
"3347",7,"Kagamiishi",62,"オオシラビソ",3,3,3.3,3,3.3,3.7,3.9,4,4,4,4,4,4,4,17.7,15.7
"3348",7,"Kagamiishi",63,"オオシラビソ",4.3,4.7,5,5,5.2,5.6,5.9,3,3,4,4,4,4,4,17.2,15.2
"3349",7,"Kagamiishi",189,"オオシラビソ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,16.7,15.7
"3350",7,"Kagamiishi",162,"オオシラビソ",NA,NA,0.8,1.8,2,2.5,2.8,NA,NA,4,4,4,5,4,15.9,15.9
"3351",7,"Kagamiishi",64,"オオシラビソ",11.5,12.1,12.5,12.7,13.1,13.7,14.2,4,4,4,4,4,4,4,16.6,16.6
"3352",7,"Kagamiishi",192,"オオシラビソ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14.8,18.7
"3353",7,"Kagamiishi",65,"オオシラビソ",3.2,3.7,4.4,4.8,5.4,6.1,6.8,3,5,5,4,5,5,5,15.8,19.4
"3354",7,"Kagamiishi",66,"オオシラビソ",3.8,4.7,5.4,5.8,6.5,7.6,8.3,4,5,5,4,5,5,4,13.4,19.8
"3355",7,"Kagamiishi",67,"オオシラビソ",6.4,6.3,6.8,6.8,7.1,7.2,NA,2,2,3,3,3,3,-1,11.3,19.7
"3356",7,"Kagamiishi",163,"オオシラビソ",NA,NA,NA,NA,NA,NA,0.5,NA,NA,5,5,5,5,5,10.1,19.1
"3357",7,"Kagamiishi",193,"オオシラビソ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9.5,19.3
"3358",7,"Kagamiishi",164,"オオシラビソ",NA,NA,1,1.3,1.6,2.1,NA,NA,NA,5,5,5,4,-1,10.6,16.7
"3359",7,"Kagamiishi",165,"オオシラビソ",NA,NA,0.7,2,2.3,2.8,3.1,NA,NA,5,5,5,3,4,9.6,16.4
"3360",7,"Kagamiishi",194,"オオシラビソ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.6,17.1
"3361",7,"Kagamiishi",166,"オオシラビソ",3,3.3,3.5,3.7,3.8,4.1,4.6,4,4,4,4,4,4,4,8.7,18.1
"3362",7,"Kagamiishi",68,"オオシラビソ",4.1,4.5,4.9,5.2,5.8,6.2,7.1,2,4,5,5,4,5,5,8,18.3
"3363",7,"Kagamiishi",69,"オオシラビソ",9.2,NA,NA,NA,NA,NA,NA,2,-1,-1,-1,-1,-1,-1,7.5,18.2
"3364",7,"Kagamiishi",70,"オオシラビソ",6,6,6.3,6.4,6.5,6.7,6.9,3,3,3,3,3,3,3,7.4,16.6
"3365",7,"Kagamiishi",71,"オオシラビソ",7,7.4,7.8,8,8.3,9,9.7,4,5,5,4,4,4,4,6.3,17.2
